,person_age,person_income,person_home_ownership,person_emp_length,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length
31529,38.0,100280.0,1.0,1.0,5.0,17850.0,11.99,0,0.18,0.0,15.5
31530,40.5,74880.0,0.0,6.0,6.0,14300.0,7.51,0,0.19,0.0,15.5
31531,36.0,100671.0,1.0,6.0,5.0,12000.0,11.039866610796844,0,0.12,0.0,14.0
31532,38.0,30120.0,0.0,1.0,3.0,14400.0,12.8,1,0.44000000000000006,0.0,15.5
31533,39.0,101000.0,1.0,14.5,4.0,2500.0,13.47,0,0.02,0.0,15.5
31534,36.0,101004.0,1.0,11.0,6.0,12000.0,5.79,0,0.12,0.0,11.0
31535,40.5,101500.0,1.0,8.0,5.0,15000.0,11.14,0,0.15,0.0,14.0
31536,40.5,48000.0,0.0,5.0,6.0,14400.0,8.49,0,0.3,0.0,15.0
31537,40.5,102000.0,1.0,14.5,5.0,7500.0,11.49,0,0.07,0.0,15.5
31538,40.5,102000.0,2.0,5.0,6.0,7000.0,6.92,0,0.07,0.0,12.0
31539,37.0,60000.0,0.0,4.0,5.0,14400.0,10.62,0,0.24,0.0,15.0
31540,40.5,102031.0,1.0,9.0,3.0,12000.0,14.96,0,0.12,0.0,11.0
31541,40.5,102300.0,1.0,9.0,5.0,8800.0,11.58,0,0.09,0.0,11.0
31542,39.0,75000.0,0.0,0.0,5.0,14400.0,12.53,0,0.19,0.0,11.0
31543,40.5,103000.0,1.0,14.0,6.0,12600.0,9.32,0,0.12,0.0,11.0
31544,38.0,85000.0,0.0,1.0,5.0,14400.0,11.99,0,0.17,0.0,14.0
31545,38.0,103970.0,1.0,0.0,4.0,15000.0,14.35,0,0.14,0.0,14.0
31547,39.0,96500.0,0.0,4.0,3.0,14400.0,15.2,1,0.15,0.0,11.0
31548,38.0,104800.0,1.0,6.0,6.0,14000.0,6.03,0,0.13,0.0,11.0
31549,38.0,105000.0,1.0,14.5,6.0,12350.0,6.62,0,0.12,0.0,11.0
31550,40.5,105000.0,1.0,14.5,4.0,2400.0,13.06,0,0.02,0.0,15.5
31551,40.5,42000.0,0.0,6.0,3.0,14500.0,15.57,1,0.35,0.0,14.0
31552,40.5,105000.0,1.0,4.0,5.0,21000.0,10.25,0,0.2,0.0,15.0
31553,37.0,80004.0,0.0,7.0,5.0,14500.0,11.26,0,0.18,0.0,14.0
31554,37.0,105000.0,1.0,2.0,5.0,23625.0,12.18,0,0.24,0.0,15.0
31555,40.5,105000.0,1.0,1.0,6.0,11000.0,9.32,0,0.1,0.0,13.0
31556,39.0,105000.0,1.0,1.0,6.0,9000.0,9.32,0,0.09,0.0,12.0
31557,40.5,46152.0,0.0,10.0,5.0,14525.0,11.11,1,0.31,0.0,15.5
31558,40.5,93000.0,1.0,14.5,3.0,7500.0,12.86,1,0.08,0.0,15.0
31559,40.5,80409.0,0.0,2.0,6.0,14550.0,8.94,0,0.18,0.0,11.0
31560,39.0,105201.0,1.0,14.5,6.0,15000.0,6.91,0,0.14,0.0,15.0
31561,40.5,105398.0,1.0,9.0,2.0,20700.0,17.43,0,0.2,0.0,12.0
31562,36.0,105859.0,2.0,14.5,5.0,12000.0,11.99,0,0.11,0.0,15.0
31563,36.0,106000.0,1.0,14.5,6.0,4025.0,7.49,0,0.04,0.0,14.0
31564,38.0,106000.0,1.0,4.0,4.0,5000.0,12.99,0,0.05,0.0,12.0
31565,40.5,106000.0,1.0,2.0,6.0,10200.0,9.32,0,0.1,0.0,15.0
31566,40.5,94050.0,1.0,1.0,3.0,23000.0,14.96,1,0.24,0.0,15.5
31567,40.5,107000.0,2.0,14.5,4.0,4000.0,13.49,0,0.04,0.0,14.0
31568,38.0,107004.0,1.0,11.0,5.0,15000.0,10.0,0,0.14,0.0,15.5
31569,36.0,107004.0,1.0,3.0,5.0,13000.0,11.83,0,0.12,0.0,15.0
31570,40.5,30000.0,2.0,3.0,5.0,7500.0,10.39,0,0.25,0.0,11.0
31571,36.0,108000.0,1.0,7.0,6.0,14000.0,8.9,0,0.13,0.0,12.0
31572,40.5,30000.0,2.0,0.0,4.0,10000.0,11.039866610796844,0,0.33,0.0,12.0
31574,40.5,108000.0,1.0,12.0,5.0,10000.0,11.11,0,0.09,0.0,11.0
31575,40.0,35416.0,0.0,14.5,6.0,2000.0,6.91,0,0.06,0.0,14.0
31576,38.0,108000.0,1.0,7.0,6.0,4000.0,7.74,0,0.04,0.0,11.0
31577,36.0,108000.0,1.0,1.0,6.0,7000.0,7.74,0,0.06,0.0,14.0
31578,40.5,108639.0,1.0,3.0,5.0,18000.0,10.75,0,0.17,0.0,13.0
31579,40.5,109000.0,2.0,14.5,6.0,16000.0,7.05,0,0.15,0.0,14.0
31580,40.5,109000.0,1.0,14.5,4.0,12800.0,13.79,0,0.12,0.0,12.0
31581,40.5,109920.0,1.0,14.5,4.0,20000.0,13.35,0,0.18,0.0,15.5
31582,36.0,39996.0,0.0,0.0,5.0,2000.0,11.49,0,0.05,0.0,11.0
31583,40.5,110000.0,1.0,6.0,4.0,10800.0,14.27,0,0.1,0.0,15.5
31584,40.5,110000.0,1.0,7.0,5.0,23625.0,9.91,0,0.27,0.0,11.0
31585,36.0,110000.0,1.0,7.0,6.0,16000.0,6.03,0,0.15,0.0,12.0
31586,38.0,42000.0,0.0,3.0,5.0,2000.0,10.38,0,0.05,0.0,15.5
31587,38.0,110000.0,1.0,14.5,6.0,3000.0,8.49,0,0.03,0.0,15.5
31588,40.5,42000.0,0.0,5.0,4.0,2000.0,13.23,0,0.05,0.0,15.0
31589,36.0,42000.0,0.0,2.0,5.0,2000.0,11.14,0,0.05,0.0,11.0
31590,40.0,110000.0,1.0,14.0,5.0,5000.0,11.49,0,0.05,0.0,14.0
31591,36.0,110000.0,1.0,3.0,6.0,9000.0,11.039866610796844,0,0.08,0.0,15.5
31592,38.0,110000.0,2.0,6.0,4.0,12000.0,12.99,0,0.11,0.0,11.0
31593,38.0,110000.0,1.0,5.0,5.0,16000.0,11.99,0,0.15,0.0,15.5
31594,40.5,110000.0,1.0,5.0,5.0,20000.0,11.11,0,0.18,0.0,15.5
31595,40.5,110000.0,1.0,11.0,6.0,3000.0,7.51,0,0.03,0.0,15.5
31596,38.0,28800.0,2.0,14.5,6.0,13000.0,8.32,0,0.44000000000000006,0.0,12.0
31597,37.0,110000.0,1.0,0.0,5.0,23625.0,11.36,0,0.22,0.0,11.0
31598,40.0,50000.0,0.0,3.0,5.0,2000.0,11.49,0,0.04,0.0,15.5
31599,37.0,110000.0,1.0,11.0,6.0,12000.0,7.88,0,0.11,0.0,15.5
31600,40.5,110000.0,1.0,6.0,6.0,6000.0,8.94,0,0.05,0.0,14.0
31601,36.0,44004.0,0.0,4.0,4.0,2000.0,13.61,1,0.05,0.0,13.0
31602,36.0,110000.0,1.0,9.0,6.0,15000.0,9.63,0,0.14,0.0,15.0
31603,37.0,30000.0,0.0,6.0,3.0,15000.0,11.039866610796844,1,0.44000000000000006,0.0,12.0
31604,38.0,30000.0,0.0,0.0,3.0,15000.0,14.61,1,0.44000000000000006,0.0,15.0
31605,40.5,110004.0,1.0,7.0,4.0,23625.0,12.73,0,0.23,0.0,14.0
31606,40.0,28000.0,2.0,14.5,5.0,1600.0,9.99,0,0.06,0.0,15.5
31607,40.5,28000.0,2.0,9.0,6.0,2000.0,7.74,0,0.07,0.0,15.5
31608,40.0,28000.0,2.0,3.0,3.0,12000.0,16.0,0,0.43,0.0,14.0
31609,40.5,112000.0,1.0,14.0,3.0,23625.0,14.96,0,0.22,0.0,15.0
31610,40.5,100000.0,1.0,3.0,2.0,10000.0,16.0,1,0.1,0.0,13.0
31611,38.0,112224.0,1.0,5.0,6.0,23625.0,6.99,0,0.22,0.0,13.0
31612,40.5,101000.0,1.0,6.0,1.0,23625.0,16.15,1,0.25,0.0,15.5
31613,38.0,114000.0,1.0,14.5,5.0,19000.0,9.99,0,0.17,0.0,12.0
31614,40.0,114000.0,1.0,11.0,6.0,6000.0,5.42,0,0.05,0.0,15.5
31615,40.5,114000.0,1.0,4.0,5.0,19200.0,11.36,0,0.17,0.0,15.0
31616,40.0,114054.0,1.0,3.0,6.0,23625.0,8.9,0,0.31,0.0,14.0
31617,40.5,114440.0,1.0,0.0,6.0,3000.0,8.59,0,0.03,0.0,15.5
31618,40.5,114996.0,1.0,2.0,6.0,2850.0,11.039866610796844,0,0.02,0.0,12.0
31619,39.0,114996.0,1.0,14.5,6.0,12500.0,6.54,0,0.11,0.0,11.0
31620,39.0,44531.0,0.0,0.0,5.0,15000.0,12.53,1,0.34,0.0,13.0
31621,36.0,115000.0,1.0,13.0,6.0,10000.0,5.42,0,0.09,0.0,15.0
31622,40.5,45000.0,0.0,2.0,4.0,15000.0,13.49,1,0.33,0.0,12.0
31623,40.5,115000.0,1.0,3.0,5.0,12000.0,11.039866610796844,0,0.1,0.0,14.0
31624,40.5,39000.0,0.0,2.0,5.0,15000.0,10.99,1,0.38,0.0,12.0
31625,39.0,115000.0,1.0,6.0,3.0,23625.0,15.58,0,0.22,0.0,15.5
31626,40.5,115000.0,1.0,8.0,6.0,8000.0,8.94,0,0.07,0.0,11.0
31627,40.5,115000.0,1.0,2.0,3.0,20000.0,14.61,0,0.17,0.0,11.0
31628,37.0,39000.0,0.0,5.0,5.0,15000.0,10.96,1,0.38,0.0,12.0
31629,40.5,116000.0,1.0,6.0,6.0,10000.0,6.03,0,0.09,0.0,15.0
31630,40.5,104000.0,1.0,1.0,2.0,23625.0,18.39,1,0.29,0.0,15.0
31631,39.0,88400.0,1.0,14.5,1.0,23625.0,18.3,1,0.24,0.0,13.0
31632,40.5,47000.0,0.0,13.0,2.0,15000.0,16.4,1,0.32,0.0,11.0
31633,40.0,116000.0,1.0,3.0,4.0,12000.0,11.039866610796844,0,0.1,0.0,15.5
31634,40.5,116000.0,1.0,14.5,5.0,5000.0,10.25,0,0.04,0.0,15.5
31635,38.0,117000.0,1.0,5.0,4.0,10700.0,14.27,0,0.09,0.0,14.0
31636,36.0,117000.0,1.0,3.0,4.0,20400.0,13.06,0,0.17,0.0,11.0
31637,37.0,117000.0,1.0,14.5,4.0,8000.0,13.06,0,0.07,0.0,13.0
31638,37.0,117000.0,1.0,3.0,6.0,10000.0,8.94,0,0.09,0.0,11.0
31639,38.0,117400.0,1.0,7.0,5.0,16000.0,10.75,0,0.14,0.0,15.5
31640,37.0,39996.0,0.0,2.0,6.0,1800.0,9.63,0,0.05,0.0,13.0
31641,38.0,117960.0,1.0,0.0,6.0,12000.0,11.039866610796844,0,0.1,0.0,15.5
31643,38.0,118000.0,1.0,12.0,5.0,11400.0,10.59,0,0.1,0.0,12.0
31644,40.5,41000.0,0.0,2.0,2.0,15000.0,16.95,1,0.37,0.0,15.0
31645,40.5,118000.0,1.0,14.5,5.0,23625.0,12.18,0,0.21,0.0,12.0
31646,40.5,47840.0,0.0,14.5,5.0,15000.0,12.42,1,0.31,0.0,12.0
31647,40.5,118075.0,1.0,5.0,5.0,23625.0,11.71,0,0.24,0.0,13.0
31648,40.5,118560.0,1.0,1.0,4.0,20000.0,11.039866610796844,0,0.17,0.0,15.0
31649,36.0,48000.0,0.0,8.0,4.0,15000.0,13.98,1,0.31,0.0,15.0
31650,40.5,119004.0,1.0,13.0,5.0,5000.0,11.49,0,0.04,0.0,13.0
31651,40.5,120000.0,1.0,6.0,6.0,4000.0,11.039866610796844,0,0.03,0.0,14.0
31653,36.0,120000.0,1.0,11.0,6.0,23625.0,6.62,0,0.25,0.0,11.0
31654,40.0,108000.0,1.0,7.0,3.0,6000.0,17.27,1,0.06,0.0,15.5
31655,40.0,25920.0,2.0,2.0,3.0,4750.0,11.039866610796844,0,0.18,0.0,15.5
31656,36.0,50000.0,0.0,4.0,6.0,15000.0,8.9,0,0.3,0.0,14.0
31657,39.0,108000.0,1.0,3.0,6.0,12000.0,6.99,1,0.11,0.0,13.0
31658,36.0,120000.0,1.0,12.0,6.0,14500.0,5.42,0,0.12,0.0,15.0
31659,37.0,120000.0,1.0,5.0,6.0,5400.0,5.99,0,0.04,0.0,15.5
31660,39.0,108000.0,1.0,6.0,3.0,23625.0,16.49,1,0.28,0.0,11.0
31661,37.0,50000.0,0.0,1.0,4.0,15000.0,13.22,0,0.3,0.0,11.0
31662,40.5,120000.0,1.0,14.5,4.0,3600.0,11.039866610796844,0,0.03,0.0,15.5
31663,40.0,120000.0,1.0,6.0,5.0,9600.0,10.59,0,0.08,0.0,14.0
31664,40.5,120000.0,1.0,9.0,5.0,15000.0,10.99,0,0.13,0.0,12.0
31665,37.0,25000.0,2.0,2.0,5.0,5000.0,9.91,0,0.2,0.0,11.0
31666,39.0,108000.0,1.0,2.0,3.0,20000.0,14.54,1,0.19,0.0,14.0
31667,40.5,120000.0,1.0,0.0,3.0,5575.0,15.2,0,0.05,0.0,13.0
31668,40.0,25000.0,2.0,2.0,6.0,8500.0,7.51,0,0.34,0.0,11.0
31669,39.0,120000.0,1.0,9.0,6.0,12000.0,5.79,0,0.1,0.0,11.0
31670,37.0,91800.0,1.0,14.5,3.0,20000.0,14.84,1,0.19,0.0,12.0
31671,40.5,91800.0,1.0,0.0,3.0,8400.0,14.84,1,0.08,0.0,14.0
31672,40.5,120000.0,1.0,0.0,5.0,9250.0,11.86,0,0.08,0.0,13.0
31673,40.5,120000.0,1.0,14.5,5.0,6000.0,10.38,0,0.05,0.0,11.0
31674,40.5,120000.0,1.0,8.0,5.0,20000.0,10.25,0,0.17,0.0,11.0
31675,38.0,120000.0,1.0,2.0,5.0,23625.0,11.039866610796844,0,0.2,0.0,12.0
31676,40.5,120000.0,1.0,12.0,5.0,12000.0,10.99,0,0.1,0.0,12.0
31677,36.0,120000.0,1.0,5.0,5.0,23625.0,10.99,0,0.21,0.0,11.0
31678,40.0,120000.0,2.0,14.5,5.0,20000.0,11.039866610796844,0,0.17,0.0,11.0
31679,38.0,120000.0,2.0,11.0,3.0,23600.0,14.96,0,0.2,0.0,13.0
31680,37.0,91800.0,1.0,0.0,1.0,5000.0,19.47,1,0.05,0.0,15.5
31681,39.0,25000.0,2.0,14.5,6.0,8000.0,7.51,0,0.32,0.0,14.0
31682,40.5,25000.0,2.0,2.0,4.0,10750.0,14.22,0,0.43,0.0,15.5
31683,40.0,120000.0,1.0,2.0,5.0,17000.0,10.51,0,0.14,0.0,15.0
31684,40.5,108000.0,1.0,14.0,3.0,14400.0,13.67,1,0.13,0.0,15.5
31685,36.0,120000.0,2.0,14.5,3.0,10000.0,13.3,0,0.08,0.0,13.0
31686,36.0,53550.0,0.0,1.0,5.0,1600.0,12.21,1,0.03,0.0,15.5
31687,37.0,120996.0,1.0,14.0,6.0,4000.0,7.66,0,0.03,0.0,15.0
31689,39.0,121200.0,1.0,14.5,6.0,1450.0,6.76,0,0.01,0.0,15.5
31690,40.5,122000.0,2.0,14.5,5.0,12000.0,11.83,0,0.1,0.0,11.0
31691,40.5,122500.0,1.0,4.0,6.0,9150.0,6.03,0,0.07,0.0,12.0
31692,37.0,123000.0,1.0,1.0,4.0,23625.0,14.27,0,0.28,0.0,15.5
31693,40.5,17000.0,0.0,0.0,4.0,1500.0,15.23,1,0.09,0.0,13.0
31694,40.5,17496.0,0.0,6.0,5.0,1500.0,11.14,1,0.09,0.0,13.0
31695,38.0,123600.0,1.0,14.5,6.0,12000.0,6.92,0,0.1,0.0,14.0
31696,40.5,123735.0,1.0,8.0,6.0,6400.0,6.99,0,0.05,0.0,15.5
31697,37.0,124000.0,1.0,4.0,2.0,23625.0,17.99,0,0.24,0.0,12.0
31698,36.0,124000.0,1.0,2.0,4.0,2000.0,12.99,0,0.02,0.0,15.5
31699,38.0,124000.0,1.0,8.0,3.0,12000.0,11.039866610796844,0,0.1,0.0,15.5
31700,37.0,124000.0,1.0,4.0,4.0,19000.0,13.92,0,0.15,0.0,15.5
31701,40.5,24000.0,2.0,3.0,4.0,4500.0,12.99,0,0.19,0.0,14.0
31702,40.5,125000.0,1.0,5.0,6.0,23625.0,7.9,0,0.28,0.0,12.0
31703,40.5,125000.0,1.0,0.0,6.0,12000.0,6.03,0,0.1,0.0,14.0
31704,40.5,24000.0,2.0,10.0,6.0,5000.0,11.039866610796844,0,0.21,0.0,11.0
31705,40.0,22800.0,0.0,0.0,6.0,1500.0,7.29,0,0.07,0.0,15.5
31706,39.0,125000.0,1.0,13.0,6.0,4500.0,6.62,0,0.04,0.0,11.0
31708,36.0,125000.0,1.0,14.0,6.0,14500.0,11.039866610796844,0,0.12,0.0,15.5
31709,39.0,25140.0,0.0,8.0,4.0,1500.0,14.22,1,0.06,0.0,13.0
31710,40.0,125000.0,1.0,3.0,6.0,10200.0,7.49,0,0.08,0.0,13.0
31711,40.0,54000.0,0.0,4.0,4.0,15000.0,14.26,0,0.28,0.0,12.0
31713,40.5,125000.0,1.0,7.0,4.0,20000.0,13.11,0,0.16,0.0,13.0
31714,40.5,125000.0,1.0,14.0,5.0,10000.0,11.039866610796844,0,0.08,0.0,12.0
31715,40.5,56000.0,0.0,2.0,4.0,15000.0,13.47,0,0.27,0.0,15.0
31716,40.5,113000.0,1.0,11.0,3.0,23625.0,15.31,1,0.21,0.0,15.0
31717,37.0,125000.0,1.0,1.0,6.0,8000.0,9.32,0,0.06,0.0,15.0
31718,40.5,57000.0,0.0,4.0,4.0,15000.0,13.43,0,0.26,0.0,12.0
31719,40.0,52000.0,0.0,2.0,1.0,15000.0,18.62,1,0.29,0.0,15.5
31720,40.5,126000.0,1.0,5.0,5.0,6000.0,10.65,0,0.05,0.0,12.0
31721,40.5,58000.0,0.0,2.0,4.0,15000.0,13.48,0,0.26,0.0,15.0
31722,39.0,126000.0,1.0,3.0,5.0,14000.0,9.99,0,0.11,0.0,14.0
31723,38.0,126000.0,1.0,3.0,3.0,2400.0,11.039866610796844,0,0.02,0.0,14.0
31724,39.0,24000.0,2.0,0.0,6.0,3000.0,7.74,0,0.13,0.0,11.0
31725,40.0,115000.0,1.0,14.5,5.0,10000.0,11.11,1,0.09,0.0,11.0
31727,40.5,98600.0,1.0,0.0,3.0,7750.0,15.31,1,0.07,0.0,14.0
31728,40.5,98603.0,1.0,14.5,4.0,23625.0,14.22,1,0.21,0.0,14.0
31729,40.5,60000.0,0.0,10.0,4.0,15000.0,13.49,0,0.25,0.0,15.5
31730,38.0,130000.0,1.0,1.0,5.0,23625.0,9.91,0,0.23,0.0,14.0
31731,40.5,60000.0,0.0,9.0,3.0,15000.0,16.32,0,0.25,0.0,13.0
31732,36.0,60000.0,0.0,2.0,5.0,15000.0,11.039866610796844,0,0.25,0.0,15.5
31733,36.0,60000.0,0.0,0.0,4.0,15000.0,13.57,0,0.25,0.0,12.0
31734,40.5,118000.0,1.0,11.0,4.0,9600.0,13.99,1,0.08,0.0,12.0
31735,38.0,130000.0,1.0,8.0,5.0,11000.0,10.74,0,0.08,0.0,11.0
31736,36.0,130000.0,1.0,9.0,5.0,12000.0,11.039866610796844,0,0.09,0.0,14.0
31737,40.0,100300.0,1.0,2.0,3.0,23625.0,14.83,1,0.21,0.0,15.5
31738,40.0,130000.0,1.0,0.0,6.0,23625.0,6.17,0,0.19,0.0,15.5
31739,39.0,130000.0,2.0,13.0,3.0,23625.0,16.07,0,0.19,0.0,14.0
31740,37.0,22800.0,2.0,14.5,6.0,7000.0,6.03,0,0.31,0.0,15.0
31741,36.0,65000.0,0.0,7.0,5.0,15000.0,10.59,0,0.23,0.0,15.5
31742,40.5,132000.0,1.0,3.0,4.0,8000.0,13.49,0,0.06,0.0,15.5
31743,40.0,132000.0,1.0,7.0,6.0,7500.0,7.29,0,0.06,0.0,15.0
31744,36.0,65000.0,0.0,7.0,4.0,15000.0,13.72,0,0.23,0.0,11.0
31746,40.5,60000.0,0.0,1.0,2.0,15000.0,11.039866610796844,1,0.25,0.0,15.0
31747,36.0,123000.0,1.0,1.0,3.0,2500.0,14.91,1,0.02,0.0,14.0
31748,40.5,135000.0,1.0,2.0,5.0,20000.0,9.25,0,0.15,0.0,13.0
31749,40.5,68000.0,0.0,0.0,4.0,15000.0,13.47,0,0.22,0.0,12.0
31750,36.0,62962.0,0.0,2.0,5.0,15000.0,11.71,1,0.24,0.0,13.0
31751,40.0,136000.0,1.0,5.0,5.0,21000.0,9.99,0,0.15,0.0,15.5
31752,36.0,136000.0,1.0,0.0,4.0,4800.0,14.72,0,0.04,0.0,15.0
31753,40.5,136173.0,1.0,2.0,6.0,8000.0,6.62,0,0.06,0.0,15.0
31754,40.5,137000.0,1.0,2.0,6.0,23000.0,7.9,0,0.17,0.0,13.0
31755,37.0,138000.0,1.0,14.5,3.0,4000.0,15.62,0,0.03,0.0,12.0
31756,40.5,138000.0,1.0,4.0,6.0,9900.0,6.99,0,0.07,0.0,14.0
31757,36.0,138000.0,1.0,0.0,4.0,10000.0,13.98,0,0.07,0.0,12.0
31758,38.0,71000.0,0.0,14.0,5.0,15000.0,8.88,0,0.21,0.0,15.0
31759,40.5,139380.0,2.0,4.0,6.0,9000.0,7.51,0,0.06,0.0,12.0
31760,40.5,140000.0,1.0,9.0,6.0,7500.0,6.62,0,0.05,0.0,15.0
31761,38.0,140000.0,1.0,13.0,3.0,10000.0,15.62,0,0.07,0.0,11.0
31762,40.5,140000.0,1.0,4.0,5.0,18000.0,9.99,0,0.13,0.0,11.0
31763,36.0,140000.0,1.0,14.5,6.0,8000.0,6.99,0,0.06,0.0,11.0
31764,38.0,72900.0,0.0,3.0,4.0,15000.0,12.68,0,0.21,0.0,12.0
31765,40.5,140000.0,1.0,14.5,6.0,7000.0,7.29,0,0.05,0.0,15.5
31766,40.5,108800.0,1.0,2.0,2.0,15000.0,17.88,1,0.12,0.0,15.5
31767,40.5,140000.0,1.0,3.0,4.0,23625.0,13.8,0,0.18,0.0,12.0
31768,37.0,74000.0,0.0,7.0,5.0,15000.0,11.71,0,0.2,0.0,11.0
31769,38.0,140000.0,1.0,0.0,5.0,23625.0,9.99,0,0.18,0.0,12.0
31770,38.0,140000.0,1.0,1.0,3.0,10000.0,14.09,0,0.07,0.0,15.5
31771,37.0,140000.0,1.0,14.5,6.0,14000.0,7.51,0,0.1,0.0,12.0
31772,37.0,74784.0,0.0,8.0,2.0,15000.0,14.5,0,0.2,0.0,15.0
31773,40.5,69000.0,0.0,8.0,3.0,15000.0,11.039866610796844,1,0.22,0.0,15.5
31774,40.0,75000.0,0.0,6.0,6.0,15000.0,7.29,0,0.2,0.0,11.0
31775,39.0,128000.0,1.0,12.0,4.0,20000.0,13.11,1,0.16,0.0,15.0
31776,36.0,140000.0,2.0,13.0,5.0,20800.0,11.48,0,0.15,0.0,11.0
31777,40.5,140000.0,2.0,14.0,5.0,21500.0,11.83,0,0.15,0.0,14.0
31778,38.0,140000.0,2.0,13.0,5.0,23625.0,12.18,0,0.17,0.0,15.0
31779,38.0,140000.0,1.0,2.0,5.0,8000.0,10.95,0,0.06,0.0,14.0
31780,36.0,140004.0,1.0,4.0,6.0,10000.0,6.92,0,0.07,0.0,11.0
31781,38.0,20004.0,2.0,2.0,5.0,6250.0,11.039866610796844,0,0.31,0.0,12.0
31782,40.5,140400.0,1.0,6.0,5.0,14000.0,10.99,0,0.1,0.0,14.0
31783,40.5,141000.0,1.0,14.5,5.0,6000.0,10.99,0,0.04,0.0,14.0
31784,40.5,141000.0,1.0,9.0,4.0,15000.0,12.53,0,0.11,0.0,15.5
31785,36.0,141002.75,1.0,4.0,5.0,6000.0,11.49,0,0.04,0.0,15.5
31786,40.0,141002.75,1.0,8.0,5.0,15000.0,10.99,0,0.11,0.0,14.0
31787,40.5,75000.0,0.0,3.0,4.0,15000.0,13.48,0,0.2,0.0,15.5
31788,40.0,141002.75,1.0,2.0,3.0,23625.0,15.31,0,0.18,0.0,14.0
31789,40.5,141002.75,1.0,7.0,5.0,20000.0,11.49,0,0.14,0.0,15.0
31790,39.0,69000.0,0.0,0.0,3.0,15000.0,14.42,1,0.22,0.0,12.0
31791,36.0,141002.75,1.0,1.0,6.0,21000.0,7.9,0,0.15,0.0,15.5
31792,36.0,141002.75,1.0,0.0,4.0,7600.0,15.23,0,0.05,0.0,15.5
31793,37.0,141002.75,1.0,14.5,4.0,10000.0,14.17,0,0.07,0.0,14.0
31794,40.5,141002.75,1.0,3.0,5.0,23625.0,10.08,0,0.17,0.0,11.0
31795,37.0,141002.75,1.0,0.0,5.0,21000.0,11.99,0,0.14,0.0,15.0
31796,36.0,141002.75,1.0,4.0,5.0,5000.0,9.62,0,0.03,0.0,15.5
31797,40.5,141002.75,1.0,1.0,6.0,20000.0,6.91,0,0.14,0.0,15.5
31798,40.0,141002.75,1.0,5.0,6.0,15000.0,7.88,0,0.1,0.0,15.0
31799,37.0,141002.75,1.0,5.0,4.0,10000.0,13.99,0,0.07,0.0,15.5
31800,36.0,19200.0,2.0,0.0,4.0,4500.0,13.49,1,0.23,0.0,14.0
31801,40.0,141002.75,1.0,11.0,6.0,5000.0,6.03,0,0.03,0.0,15.5
31802,36.0,81996.0,0.0,4.0,3.0,15000.0,14.09,0,0.18,0.0,15.5
31803,39.0,141002.75,1.0,9.0,6.0,23625.0,8.9,0,0.2,0.0,15.0
31804,40.0,141002.75,1.0,14.5,6.0,23625.0,6.62,0,0.16,0.0,14.0
31805,40.5,141002.75,1.0,0.0,6.0,16000.0,8.49,0,0.11,0.0,12.0
31806,40.0,141002.75,1.0,2.0,4.0,20000.0,12.99,0,0.13,0.0,14.0
31807,36.0,141002.75,2.0,8.0,6.0,7200.0,6.92,0,0.05,0.0,13.0
31808,36.0,141002.75,1.0,5.0,6.0,7000.0,7.29,0,0.05,0.0,15.0
31809,40.0,141002.75,1.0,5.0,5.0,12000.0,10.37,0,0.08,0.0,12.0
31810,40.5,141002.75,1.0,14.5,4.0,23625.0,13.43,0,0.17,0.0,15.5
31811,38.0,141002.75,1.0,3.0,5.0,7500.0,10.0,0,0.05,0.0,13.0
31812,36.0,141002.75,1.0,8.0,6.0,3000.0,7.29,0,0.02,0.0,15.5
31813,40.5,88000.0,0.0,12.0,3.0,15000.0,14.83,0,0.17,0.0,12.0
31814,38.0,18720.0,2.0,14.5,5.0,2500.0,11.86,0,0.13,0.0,15.0
31815,36.0,141002.75,1.0,14.5,6.0,10000.0,11.039866610796844,0,0.07,0.0,15.5
31816,37.0,141002.75,1.0,9.0,4.0,10000.0,13.48,0,0.07,0.0,12.0
31817,38.0,141002.75,1.0,5.0,5.0,12000.0,11.14,0,0.08,0.0,15.5
31818,40.5,141002.75,2.0,10.0,5.0,23625.0,11.83,0,0.16,0.0,15.5
31819,37.0,117300.0,1.0,12.0,6.0,10000.0,11.039866610796844,1,0.07,0.0,11.0
31820,38.0,141002.75,2.0,0.0,5.0,23625.0,11.83,0,0.16,0.0,13.0
31821,39.0,138000.0,1.0,3.0,5.0,20000.0,11.14,1,0.14,0.0,12.0
31822,40.5,141002.75,1.0,0.0,2.0,20000.0,16.95,0,0.13,0.0,15.5
31823,37.0,92500.0,0.0,1.0,6.0,15000.0,7.49,0,0.16,0.0,14.0
31824,40.0,141002.75,1.0,1.0,6.0,7500.0,8.07,0,0.05,0.0,15.0
31825,39.0,141002.75,1.0,14.5,6.0,21000.0,11.039866610796844,0,0.14,0.0,12.0
31826,40.5,141002.75,2.0,0.0,6.0,8150.0,6.99,0,0.05,0.0,15.5
31827,38.0,141002.75,1.0,8.0,6.0,23625.0,8.9,0,0.23,0.0,12.0
31828,40.5,141000.0,1.0,12.0,3.0,23625.0,14.96,1,0.18,0.0,13.0
31829,39.0,49000.0,0.0,0.0,1.0,15175.0,19.13,1,0.31,0.0,11.0
31830,40.5,141002.75,2.0,14.5,6.0,20000.0,11.039866610796844,0,0.13,0.0,15.0
